Hotel Paradiso	1966
How to Steal a Million	1966
Van Helsing	2004
Amazons	1986
Intimni Osvetleni	1965
Assault on Precinct 13	2005
Thirst	1998
But When Do The Girls Get Here?	2005
Island of Terror	1966
America 3000	1986
An American Tail	1986
Sofies Verden	1999
When Zachary Beaver Came to Town	2003
White Rush	2003
Walk on Water	2005
Iphigenia	1977
Anguish	1988
The Cuckoo	2003
Splatter University	1984
The Pornographers	1966
Niagara	1953
Johnny Reno	1966
The Jokers	1967
Judith	1966
The Island of Dr. Moreau	1977
Islands in the Stream	1977
April Fool's Day	1986
Armed Response	1986
When Darkness Falls	2006
Stage Beauty	2004
Sue	1998
Off Limits	1953
Jabberwocky	1977
Jacob Two-Two Meets the Hooded Fang	1977
Armed and Dangerous	1986
Kaleidoscope	1966
Khartoum	1966
Joseph Andrews	1976
At Close Range	1986
Joyride	1977
The Aurora Encounter	1986
Suits	1999
Bread, Love and Dreams	1953
Julia	1977
Bach et Bottine	1987
Bad Guys	1986
Paratrooper	1953
Balboa	1986
The Kentucky Fried Movie	1977
Band of the Hand	1986
Killer of Sheep	2007
Peter Pan	1953
Pickup on South Street	1953
King Solomon's Treasure	1976
Kingdom of the Spiders	1977
Hot Rod	2007
Dance Music	1984
The Last Remake of Beau Geste	1977
Abduction: The Megumi Yokota Story	2007
Private Passions	1984
The Return of Josey Wales	1986
Satan's Playground	2003
16 Years of Alcohol	2003
Taxidermia	2009
Straw Dogs	1971
Such Good Friends	1971
Summer of '42	1971
Summertree	1971
Sunday Bloody Sunday	1970
Support Your Local Gunfighter	1971
Sweet Sweetback's Baad Asssss Song	1971
Love	1972
Monsieur Hire	1990
Monster High	1990
Taking Off	1971
Tam Lin	1971
Fists of Fury	1973
Proof	2005
Whisky	2004
The Ring Two	2005
Tideland	2006
Moon 44	1990
Moontrap	1989
Confessions of a Teenage Drama Queen	2004
P.O.V.	2005
The Dive	1989
Sex Crazy	2006
They Might Be Giants	1971
Murder Story	1989
Mutant on the Bounty	1989
My Left Foot	1989
My Mom's a Werewolf	1989
Sapore Di Mare	1983
Hard Times	2005
Mystery Train	1989
Death of a Dynasty	2005
'Nam Angels	1988
Quiero Mis Quinces	2009
National Lampoon's Christmas Vacation	1989
A Town Called Hell	1971
New Year's Day	1989
Fifty Pills	2006
New York Stories	1989
Next of Kin	1989
Drive Me Crazy	1999
Grandma's Boy	2006
Danny Roane: First Time Director	2006
Plunkett & Macleane	1999
Night Game	1989
Night Life	1989
Night Club	1989
Two-Lane Blacktop	1971
Festival in Cannes	2002
Stardust	2007
Save the Last Dance 2: Stepping Up	2006
No Holds Barred	1989
Noce Blanche	1989
The Rugrats Movie	1998
Iraq for Sale: The War Profiteers	2006
Like Mike	2002
Step Into Liquid	2003
Back Stage	2000
Scream 3	2000
Lost in La Mancha	2003
Solo por Hoy	2001
Stir of Echoes	1999
The Sum of All Fears	2002
Speaking of Sex	2001
Elizabethtown	2005
Stuart Little 2	2002
Belizaire the Cajun	1986
Marfa Si Banii	2001
The Best of Times	1986
End of the Century: The Story of the Ramones	2004
Kill Me Later	2001
Lord Love a Duck	1966
The Lost Command	1966
It's All About Love	2004
Faster	2004
The Fever	2004
Big Trouble in Little China	1986
Lt. Robin Crusoe, U.S.N.	1966
Made in Paris	1966
Made in USA	1966
Black Moon Rising	1986
Black Widow	1987
The Late Show	1977
Girlhood	2003
Blindside	1987
A Man Called Adam	1966
A Man Could Get Killed	1966
A Man for All Seasons	1966
Marat/Sade	1966
The Lincoln Conspiracy	1977
Blood Hook	1987
Blue City	1986
A Little Night Music	1977
Blue Velvet	1986
Remains to Be Seen	1953
Ride, Vaquero	1953
The Celestine Prophecy	2006
Dragonfly	2002
The Littlest Horse Thieves	1976
That's the Way I Like It	1999
Looking for Mr. Goodbar	1977
Border Radio	1988
The Boss' Wife	1986
The Boy Who Could Fly	1986
The Boy in Blue	1986
Rob Roy, the Highland Rogue	1953
Barney	1976
The Place Without Limits	1977
The Boys Next Door	1985
Breeders	1986
Brighton Beach Memoirs	1986
The Heart Is Deceitful Above All Things	2006
Bullies	1986
Roman Holiday	1953
MacArthur	1977
Ballad of a Gunfighter	1998
Madame Rosa	1977
Body Count	1987
The Wages of Fear	1953
Clifford's Really Big Movie	2004
Caravaggio	1986
Care Bears Movie II: A New Generation	1986
I'll Be Home for Christmas	1998
I'll Remember April	1999
Bongwater	1998
A Bullet in the Head	1990
Seminole	1953
Revenge of the Dead	1975
Surviving Christmas	2004
Dr. Akagi	1998
Northern Light	2006
Tying the Knot	2004
The Wild Thornberrys Movie	2002
Crazy Like a Fox	2005
Unser Willi Ist Der Beste	1971
Gori Vatra	2003
Sexy Boys	2001
Up Pompeii	1971
The Emigrants	1971
Maid in Manhattan	2002
Cold Creek Manor	2003
Johnny Was	2006
The Lady in Question Is Charles Busch	2006
Valdez Is Coming	1971
The Velvet Vampire	1971
The Heart of Me	2003
Consenting Adults	1992
A Tale of Winter	1992
AKA	2002
Cool World	1992
Howl's Moving Castle	2005
Cousin Bobby	1992
Walkabout	1971
Fahrenheit 9/11	2004
Crisscross	1992
Reincarnation	2006
Wanda	1970
Beware of a Holy Whore	1970
Cronos	1993
The Talented Mr. Ripley	1999
Timothy Leary's Last Trip	1996
The Crying Game	1992
Werewolves on Wheels	1971
What's the Matter with Helen?	1971
When Eight Bells Toll	1971
The Cutting Edge	1992
Brett Easton Ellis: This Is Not an Exit	1999
Daens	1992
Who Is Harry Kellerman?	1971
To End All Wars	2002
Wild Rovers	1971
A Tale of Two Sisters	2004
Virtual Sexuality	1999
Sophie Scholl: The Final Days	2006
Dark Horse	1992
Daughters of the Dust	1992
Women in Cages	1971
Romance	1999
One to Another	2007
One Day Like Rain	2008
Deadly Bet	1992
Deadly Rivals	1992
Death Becomes Her	1992
Deep Cover	1992
Delta Heat	1992
Demasiado Corazon	1992
Demonic Toys	1991
Desert Kickboxer	1992
Desire and Hell at Sunset Motel	1992
America So Beautiful	2003
Deuce Coupe	1992
Wet Hot American Summer	2001
Dharavi	1992
A Sense of Freedom	1985
Modesty Blaise	1966
Alexandra's Project	2005
Chain of Fools	2000
Prison Break	1938
Ghost Rider	2007
Munster, Go Home	1966
Murderers' Row	1966
Santa Maradona	2001
Book of Shadows: Blair Witch 2	2000
Shane	1953
Nevada Smith	1966
Children of a Lesser God	1986
Max Keeble's Big Move	2001
Choke Canyon	1986
Chopping Mall	1986
Ultraviolet	2006
The Night of the Grizzly	1966
The Aviator	2004
Wifemistress	1977
Moonshine County Express	1977
Only the Strong Survive	2003
The Clan of the Cave Bear	1986
Class of Nuke 'em High	1986
Not with My Wife, You Don't	1966
Mort d'un Pourri	1977
Mr. Billion	1977
Clockwise	1986
Maestro	2003
Club Paradise	1986
Cobra	1986
Small Town Girl	1953
So Big	1953
Knight Club	2004
The Color of Money	1986
As Long as You're Near Me	1956
One Million Years B.C.	1966
One Spy Too Many	1966
Lantana	2001
Conseil De Famille	1986
Cours Priv?	1986
Stalag 17	1953
Dorian Blues	2005
Nasty Habits	1976
Crazy Moon	1987
Critters	1986
Crossroads	1986
Indiscretion of an American Wife	1952
Down and Derby	2005
New York, New York	1977
The Story of Three Loves	1953
The Blair Witch Project	1999
Duane Hopwood	2005
Proof of a Man	1977
Cash Crop	1999
American Dreamz	2006
No. 1 of the Secret Service	1977
Hey Ram	2000
Take Me to Town	1953
Mixing Nia	1998
Mach 2	2000
Olsenbanden Deruda	1977
Darkness Falls	2003
Golden Door	2007
Flavors	2004
Hoy y Manana	2003
The Bay of Love and Sorrows	2002
Because of Winn-Dixie	2005
In the Mix	2005
Gozu	2004
Stoned	2006
Guardian of the Realm	2004
Diggstown	1992
Dingo	1991
Ghost in the Shell 2: Innocence	2004
The Distinguished Gentleman	1992
Doctor Mordrid	1992
Dolly Dearest	1992
Autobahnraser	2004
Raise Your Voice	2004
Sud Sanaeha	2004
Disturbia	2007
Double Threat	1992
Double Trouble	1992
Dr. Giggles	1992
Across the Line	2000
Bridget Jones: The Edge of Reason	2004
Dust Devil	1993
Along Came a Spider	2001
American Kickboxer 2	1994
40 Days and 40 Nights	2002
Encino Man	1992
On the Edge	2006
8MM	1999
Au Coeur du Mensonge	1999
The American Astronaut	2001
The Oscar	1966
Closely Watched Trains	1966
Bought & Sold	2004
Taboo	2000
Is Paris Burning?	1966
Mari del Sud	2002
The Breakup Artist	2004
Ground Zero	2000
Dancing in the Dark	1986
Being Julia	2004
Dinner Rush	2001
Persona	1965
Dead End Drive-In	1986
Osama	2004
Deadly Friend	1986
Picture Mommy Dead	1966
The Monkey's Mask	2001
My Big Fat Greek Wedding	2002
Tha Eastsidaz	2000
The Delta Force	1986
Naked States	2001
Descente Aux Enfers	1986
Desert Bloom	1986
The Princess Diaries 2: Royal Engagement	2004
One on One	1977
Orca	1977
The Other Side of Midnight	1977
The Dirt Bike Kid	1986
They Who Dare	1953
The Professionals	1966
Outlaw Blues	1977
Padre Padrone	1977
Peking Opera Blues	1986
Tokyo Story	1953
Paid in Full	2002
Planet of Blood	1966
Dot and the Whale	1986
No More Baths	1998
Mirage	2006
Down and Out in Beverly Hills	1986
Down by Law	1986
Dr. Otto and the Riddle of the Gloom Beam	1986
Top Banana	1954
Torch Song	1953
The Quiller Memorandum	1966
The Rare Breed	1966
I Pass for Human	2004
The People That Time Forgot	1977
Dream Lover	1986
The Handy Man	2006
Pete's Dragon	1977
Sleepover	2004
Don't Touch the Loot	1954
Treasure of the Golden Condor	1953
The Nun	1966
Return of the Seven	1966
Ride Beyond Vengeance	1966
The Picture Show Man	1977
A Piece of the Action	1977
The Decline of the American Empire	1986
Trouble Along the Way	1953
Trouble in Store	1953
Irish Jam	2006
Eat and Run	1986
Eat the Peach	1987
Echo Park	1986
Ugetsu Monogatari	1953
The Eye 2	2004
The Private Files of J. Edgar Hoover	1977
Un Acte d'Amour	1953
Monsieur Hulot's Holiday	1953
Lulu on the Bridge	1998
Providence	1977
Pumping Iron	1977
Loose Shoes	1981
Psycho	1998
Rabid	1977
Race for Your Life, Charlie Brown	1977
The Lives of Others	2007
The Other Side of the Bed	2003
All The Queen's Men	2002
Waiting List	2000
Duma	2005
Lucky 13	2004
Cars	2006
Kal Ho Naa Ho	2003
Chihwaseon	2003
City of God	2003
Checkpoint	2003
Khakee	2004
Excessive Force	1993
Eyes of the Beholder	1993
De L'Amour	1965
Manito	2003
Falling from Grace	1992
Jiminy Glick in Lalawood	2005
Far and Away	1992
Damage	1992
Crying Ladies	2003
Fathers and Sons	1992
Mr. Brooks	2007
Red Lined	2002
Wild Hogs	2007
FernGully...The Last Rainforest	1992
Be Cool	2005
A Few Good Men	1992
We Married Margo	2000
Octopus 2: River of Fear	2002
Final Analysis	1992
Final Impact	1991
Final Judgement	1992
Come Together	2001
House of Sand	2006
Redline	2007
Zoop in India	2006
Whatever Happened to Harold Smith?	2001
Orange County	2002
Folks!	1992
Lower City	2006
Forever Young	1992
Revolution O.S.	2002
Freddie as F.R.O.7	1992
Freejack	1992
Butter	1998
Italian for Beginners	2002
The Poor and Hungry	2000
Exorcism	2003
The Duel	2000
The Ladies Man	2000
Fat Pizza	2003
Test Pilot	1938
The Sand Pebbles	1966
The Sandwich Man	1966
Poolhall Junkies	2003
Young Adam	2004
The Champagne Murders	1967
Vicki	1953
A Scream in the Streets	1972
Seconds	1966
Daisies	1966
The Shape of Things	2003
32A	2007
9 Souls	2003
The Rescuers	1977
Hostage	2005
Between Strangers	2002
Walking My Baby Back Home	1953
War Arrow	1953
The War of the Worlds	1953
The Book That Wrote Itself	1999
White Witch Doctor	1953
The Singing Nun	1966
Rollercoaster	1977
Roseland	1977
Wings of the Hawk	1953
Ruby	1977
The Night That Never Happened	1997
Million Dollar Baby	2005
Satan's Cheerleaders	1977
The Moguls	2007
Saturday Night Fever	1977
Outside Providence	1999
Scott Joplin	1977
Passion in the Desert	1998
The Serpent's Egg	1977
The Emperor's Shadow	1996
The Chess Players	1977
City of M	2000
Chance	2005
A Touch of Fate	2003
Sex, Love and Lies	2004
Daddy Day Care	2003
Little Black Book	2004
Shock to the System: A Donald Strachey Mystery	2006
Possible Worlds	2000
Once Upon a Time in the Midlands	2003
The Machinist	2004
Purgatory House	2004
Seaside	2003
Wooly Boys	2001
Fangs	2001
Lost Treasure	2003
The Ring	2002
Rosenstrasse	2004
Frozen Assets	1992
A Bittersweet Life	2005
Luna De Avellaneda	2004
Flying Virus	2001
Galaxies Are Colliding	1992
Shrek 2	2004
Savior of the Soul	1992
Erik the Conqueror	1961
It Happened Here	1964
Zwischengleis	1978
It's Trad, Dad!	1962
Giant Steps	1992
Goodbye, Dragon Inn	2004
Judgment at Nuremberg	1961
Main Hoon Na	2004
10 to Midnight	1983
1990: The Bronx Warriors	1983
Jackie Chan's Project A	1983
Gladiator	1992
Glengarry Glen Ross	1992
King of Kings	1961
King of the Roaring Twenties	1961
Adi Shankaracharya	1983
Alpha Dog	2007
Fatal Blade	2000
Dil Se	1998
Capital Punishment	1991
The Ladies' Man	1961
Malena	2000
All the Right Moves	1983
American Nightmare	1981
Amityville: The Demon	1983
The Gun in Betty Lou's Handbag	1992
Lafayette	1962
The Last Sunset	1961
The Last Time I Saw Archie	1961
Gypsy Eyes	1992
Angel of H.E.A.T.	1982
The Hand that Rocks the Cradle	1992
Another Time, Another Place	1983
Slammed!	2001
Hard Hunted	1992
L'Art d'Aimer	1984
Mohabbatein	2000
Intimate Affairs	2001
The Princess Blade	2003
In This World	2003
Shock Waves	1977
Short Eyes	1977
Silver Bears	1978
Sinbad and the Eye of the Tiger	1977
Red Dragon	2002
New World	1986
Slap Shot	1977
Sleeping Dogs	1977
Slumber Party '57	1976
Smokey and the Bandit	1977
Soldier of Orange	1977
Under the Flag of the Rising Sun	1972
Sorcerer	1977
The Spy Who Loved Me	1977
Wuthering Heights	1954
About Mrs. Leslie	1954
Starship Invasions	1977
Storm Boy	1977
Raincoat	2004
Disappearances	2006
Reel Paradise	2005
Stunts	1977
Sturmtr?ppen	1976
Summer City	1976
Mag Wheels	1978
Tae Guk Gi: The Brotherhood of War	2004
Suspiria	1977
A Scanner Darkly	2006
Winged Migration	2003
Rabbit-Proof Fence	2002
Followers	2000
Welcome to Mooseport	2004
Happy Hour	2004
Tales From Earthsea	2010
Armaan	2003
Our Italian Husband	2004
Robot Stories	2004
8 Mile	2002
The Grey Zone	2002
Saranggola	1999
Whale Rider	2003
Heathcliff: The Movie	1984
Heaven Is a Playground	1991
Hellraiser III: Hell on Earth	1992
Bounce: Behind the Velvet Rope	2001
Milk and Honey	1988
August Rush	2007
I'm with Lucy	2002
Hero	1992
Il Mare	2000
The Road Killers	1992
Falkar	2002
Mad Dog Coll	1961
BMX Bandits	1983
Baby Cat	1983
Hit the Dutchman	1992
Baby, It's You	1983
Hoffa	1992
Hold Me Thrill Me Kiss Me	1992
A Majority of One	1961
Crane World	1999
Bad Boys	1983
Home Alone 2: Lost in New York	1992
Honeymoon in Vegas	1992
Man-Trap	1961
The Being	1983
Bella Donna	1983
Hot Chocolate	1992
The Hours and Times	1992
House IV	1992
Marines, Let's Go	1961
Betrayal	1983
Beyond the Limit	1983
Housesitter	1992
Howards End	1992
Painted Skin	1992
Master of the World	1961
The Big Chill	1983
The Big Score	1983
Hugh Hefner: Once Upon a Time	1992
The Black Stallion Returns	1983
Black Venus	1983
Husbands and Wives	1992
Hyenas	1992
I Don't Buy Kisses Anymore	1992
Nightmare at Shadow Woods	1987
Blue Skies Again	1983
Blue Thunder	1983
IP5: L'?le aux Pachydermes	1992
Born in Flames	1983
Illicit Behavior	1992
Immaculate Conception	1992
The Misfits	1961
Misty	1961
Brainstorm	1983
Brandende Liefde	1983
Breathless	1983
Ruby and Quentin	2003
Can She Bake a Cherry Pie?	1983
Canicule	1984
Vanilla Sky	2001
Partition	1988
Careful He Might Hear You	1984
Carmen	1984
Behind the Sun	2001
This Is Not a Love Song	2002
Corrupt	1999
Repo Jake	1990
Dame Tu Cuerpo	2005
Fleeing by Night	2000
Balzac and the Little Chinese Seamstress	2005
Analyze That	2002
Apache	1954
Telefon	1977
Tentacles	1977
Arrow in the Dust	1954
Athena	1954
The Atomic Kid	1954
Three Warriors	1977
Big Ain't Bad	2004
Attila	1954
A Mighty Wind	2003
Thunder and Lightning	1977
Tintorera	1977
Sky High	2005
The Statement	2003
The Station Agent	2003
The Butterfly Effect	2004
Vampire Clan	2002
Tomorrow Never Comes	1978
Southland Tales	2007
Jumping Off Bridges	2006
Carolina	2003
The Barefoot Contessa	1954
Beachhead	1954
Beau Brummel	1954
Twilight's Last Gleaming	1977
Un Autre Homme Une Autre Chance	1977
The Belles of St. Trinian's	1954
Bengal Brigade	1954
The Purple Taxi	1977
Pardon Mon Affaire	1976
The Uncanny	1977
One Sings, the Other Doesn't	1977
Suits on the Loose	2006
Betrayed	1954
The Legend of Zorro	2005
Valentino	1977
Michael Clayton	2007
Vanessa	1976
The Black Knight	1954
The Black Shield of Falworth	1954
Black Widow	1954
The Bob Mathias Story	1954
Boot Polish	1954
Hearts in Atlantis	2001
Heist	2001
Notes on a Scandal	2007
Hostage	2005
History Lessons	2006
Gabrielle	2006
Viva Knievel!	1977
Big Momma's House	2000
Jan Dara	2001
Man of the House	2005
Captain Corelli's Mandolin	2001
Brigham City	2001
Canone Inverso	2000
The Clearing	2004
For da Love of Money	2002
Chump Change	2000
The Cat Returns	2002
Cowboys & Angels	2004
Fureur	2003
Dead by Dawn	1998
State Property	2002
Cube Zero	2004
Life or Something like It	2002
In the Soup	1992
Incident at Oglala	1992
Indochine	1992
Mr. Sardonicus	1961
I Like Money	1961
Love Liza	2002
Innocent Blood	1992
Interceptor	1992
Intimate Obsession	1992
The Naked Edge	1961
Into the Sun	1992
Into the West	1992
A Day Without a Mexican	2004
Her Majesty	2001
Detention	1998
Mystery, Alaska	1999
Disturbing Behavior	1998
Cenerentola '80	1984
Chained Heat	1983
Bandits vs. Samurai Squadron	1978
Dear Frankie	2005
Night Tide	1961
No Love for Johnnie	1961
Jamon, Jamon	1992
The Last Yellow	1998
Jennifer 8	1992
Duets	2000
Christine	1983
A Christmas Story	1983
Jimi Hendrix at Isle of Wight: Blue Wild Angel	1970
Supercop	1992
Jipangu	1990
Jonah: A VeggieTales Movie	2002
On the Double	1961
One, Two, Three	1961
One-Eyed Jacks	1961
Class	1983
Johnny Suede	1992
On the Fiddle	1961
Duel of Champions	1961
Shogun Mayeda	1991
Just Another Girl on the I.R.T.	1993
Just Like a Woman	1992
The Parent Trap	1961
Paris Blues	1961
Parrish	1961
Corrupt	1977
Mifune	2000
Covergirl	1984
Cross Creek	1983
Cujo	1983
Curse of the Pink Panther	1983
Curtains	1983
D.C. Cab	1983
Sexual Predator	2002
Daffy Duck's Movie: Fantastic Island	1983
Daniel	1983
The Bounty Hunter	1954
The Bowery Boys Meet the Monsters	1954
The Boy from Oklahoma	1954
Brigadoon	1954
Broken Lance	1954
Willard	2003
Fear X	2003
She's One of Us	2005
The Caine Mutiny	1954
Welcome to Blood City	1977
Pinero	2001
Carmen Jones	1954
Carnival Story	1954
Welcome to L.A.	1977
Which Way Is Up?	1977
The White Buffalo	1977
Carosello Napoletano	1954
Cattle Queen of Montana	1954
Who Killed Bambi?	2004
Wizards	1977
Shanghai Red	2006
Wombling Free	1978
The World's Greatest Lover	1977
You Light Up My Life	1977
Young Lady Chatterley	1977
The Life of David Gale	2003
Fair Game	1995
Fall Time	1995
My Super Ex-Girlfriend	2006
Rhinoceros Eyes	2004
Eurotrip	2004
The Country Girl	1954
Crest of the Wave	1954
Crime Wave	1954
Fanci's Persuasion	1995
The Fantasticks	2000
Far From Home: The Adventures of Yellow Dog	1994
Watermarks	2005
The Wild	2006
Farligt Venskab	1996
The Dam Busters	1954
Fast Money	1996
Kounterfeit	1996
Demetrius and the Gladiators	1954
Father of the Bride II	1995
Feast of July	1995
Fiesta	1995
Light of My Eyes	2001
The World Is Not Enough	1999
Ten Tiny Love Stories	2002
Wilderness	2006
First Knight	1995
Captive	1998
Fluke	1995
For the Cause	2000
Forget Paris	1995
The Four Corners of Nowhere	1995
Compelling Evidence	1996
The United States of Leland	2004
Laurel Canyon	2003
Leva Livet	2001
Don't Come Knocking	2006
Visitors	2003
God's Army	2000
Manic	2003
The Mystic Masseur	2002
The Hebrew Hammer	2003
The Dukes of Hazzard	2005
Hidalgo	2004
Hans Och Hennes	2001
Moonlight Whispers	2000
Khuda Gawah	1992
Kickboxer III: The Art of War	1992
The Pit and the Pendulum	1961
The Pleasure of His Company	1961
Hildegarde	2001
Killer Image	1992
Kinderspiele	1992
Dias De Futbol	2003
Pocketful of Miracles	1961
Portrait of a Mobster	1961
Posse from Hell	1961
Happy Accidents	2001
Dans la ville blanche	1983
